teachingHoursId,Course Instance,Teacher Id,Assigned Hours,Reported Hours
10427,I-4176,19560705-0025,240.0,243.0
10428,I-4176,19790702-0038,120.0,106.0
10429,I-4176,19900520-0063,140.0,139.0
10430,I-4177,19590129-0004,240.0,235.0
10431,I-4177,19750102-0059,140.0,132.0
10432,I-4177,19920206-0072,140.0,121.0
10433,I-4178,19690513-0015,240.0,257.0
10434,I-4178,19750331-0036,120.0,126.0
10435,I-4178,19900619-0076,120.0,113.0
10436,I-4179,19561222-0030,240.0,258.0
10437,I-4179,19781130-0054,100.0,119.0
10438,I-4179,19921218-0101,100.0,91.0
10439,I-4180,19690408-0009,260.0,274.0
10440,I-4180,19761020-0044,120.0,106.0
10441,I-4181,19640414-0013,280.0,267.0
10442,I-4181,19750102-0059,100.0,90.0
10443,I-4182,19611219-0014,280.0,277.0
10444,I-4182,19790426-0049,120.0,139.0
10445,I-4182,19900520-0063,100.0,110.0
10446,I-4183,19640220-0029,280.0,281.0
10447,I-4183,19781217-0053,140.0,130.0
10448,I-4183,19910403-0103,140.0,135.0
10449,I-4184,19610620-0006,280.0,285.0
10450,I-4184,19750220-0037,140.0,140.0
10451,I-4184,19900818-0116,100.0,113.0
10452,I-4185,19680712-0028,240.0,253.0
10453,I-4185,19761009-0055,140.0,160.0
10454,I-4185,19900317-0083,140.0,150.0
10455,I-4186,19610620-0006,260.0,254.0
10456,I-4186,19750722-0060,120.0,112.0
10457,I-4187,19590129-0004,260.0,255.0
10458,I-4187,19790717-0045,140.0,136.0
10459,I-4188,19600905-0003,240.0,220.0
10460,I-4188,19761024-0034,140.0,149.0
10461,I-4189,19611219-0014,280.0,274.0
10462,I-4189,19760524-0046,120.0,137.0
10463,I-4190,19630126-0001,240.0,230.0
10464,I-4190,19750417-0051,140.0,160.0
10465,I-4190,19930512-0117,140.0,127.0
10466,I-4191,19570826-0012,240.0,222.0
10467,I-4191,19750722-0060,100.0,117.0
10468,I-4191,19910101-0133,140.0,136.0
10469,I-4192,19560612-0010,260.0,247.0
10470,I-4192,19750417-0051,120.0,126.0
10471,I-4193,19600814-0002,280.0,294.0
10472,I-4193,19751018-0039,140.0,151.0
10473,I-4193,19930508-0061,140.0,133.0
10474,I-4194,19640414-0013,240.0,238.0
10475,I-4194,19790426-0049,140.0,145.0
10476,I-4195,19630126-0001,260.0,251.0
10477,I-4195,19761024-0034,120.0,129.0
10478,I-4196,19660630-0020,280.0,289.0
10479,I-4196,19750102-0059,120.0,133.0
10480,I-4196,19920828-0070,140.0,132.0
10481,I-4197,19561222-0030,260.0,263.0
10482,I-4197,19771013-0040,100.0,111.0
10483,I-4197,19910514-0068,120.0,125.0
10484,I-4198,19620831-0024,260.0,250.0
10485,I-4198,19760108-0050,140.0,141.0
10486,I-4199,19561222-0030,260.0,274.0
10487,I-4199,19781217-0053,140.0,140.0
10488,I-4199,19910122-0077,100.0,103.0
10489,I-4200,19580218-0007,260.0,243.0
10490,I-4200,19750122-0056,100.0,100.0
10491,I-4200,19910214-0084,140.0,135.0
10492,I-4201,19580515-0017,260.0,277.0
10493,I-4201,19781130-0054,100.0,102.0
10494,I-4202,19690513-0015,240.0,227.0
10495,I-4202,19770713-0042,100.0,105.0
10496,I-4202,19910921-0136,100.0,84.0
10497,I-4203,19690513-0015,240.0,257.0
10498,I-4203,19771013-0040,140.0,120.0
10499,I-4203,19931118-0062,100.0,93.0
10500,I-4204,19600529-0021,260.0,280.0
10501,I-4204,19750102-0059,120.0,132.0
10502,I-4204,19931226-0118,100.0,80.0
10503,I-4205,19570828-0008,280.0,299.0
10504,I-4205,19781125-0031,140.0,132.0
10505,I-4206,19610918-0027,260.0,259.0
10506,I-4206,19750512-0043,140.0,136.0
10507,I-4206,19900818-0116,140.0,128.0
10508,I-4207,19600814-0002,280.0,285.0
10509,I-4207,19750122-0056,100.0,107.0
10510,I-4208,19690408-0009,280.0,287.0
10511,I-4208,19771013-0040,120.0,127.0
10512,I-4209,19580218-0007,280.0,290.0
10513,I-4209,19761024-0034,100.0,115.0
10514,I-4209,19910822-0122,140.0,142.0
10515,I-4210,19680712-0028,260.0,275.0
10516,I-4210,19750331-0036,140.0,156.0
10517,I-4210,19921127-0120,120.0,103.0
10518,I-4211,19590129-0004,260.0,272.0
10519,I-4211,19781125-0031,120.0,113.0
10520,I-4212,19570828-0008,280.0,286.0
10521,I-4212,19780602-0035,120.0,130.0
10522,I-4212,19930221-0139,140.0,157.0
10523,I-4213,19640414-0013,260.0,257.0
10524,I-4213,19761009-0055,140.0,132.0
10525,I-4214,19560612-0010,260.0,251.0
10526,I-4214,19750722-0060,140.0,150.0
10527,I-4214,19910101-0133,140.0,123.0
10528,I-4215,19580515-0017,260.0,246.0
10529,I-4215,19781125-0031,100.0,118.0
10530,I-4216,19600814-0002,260.0,240.0
10531,I-4216,19750102-0059,120.0,136.0
10532,I-4216,19920320-0121,140.0,142.0
10533,I-4217,19620831-0024,260.0,246.0
10534,I-4217,19761009-0055,100.0,88.0
10535,I-4218,19600905-0003,240.0,260.0
10536,I-4218,19750512-0043,100.0,100.0
10537,I-4218,19900902-0090,120.0,111.0
10538,I-4219,19601021-0018,240.0,240.0
10539,I-4219,19750122-0056,120.0,131.0
10540,I-4219,19910327-0096,120.0,114.0
10541,I-4220,19580515-0017,280.0,267.0
10542,I-4220,19750705-0033,140.0,121.0
10543,I-4221,19690408-0009,280.0,297.0
10544,I-4221,19750705-0033,120.0,107.0
10545,I-4222,19560705-0025,260.0,273.0
10546,I-4222,19781217-0053,100.0,80.0
10547,I-4222,19900619-0076,140.0,131.0
10548,I-4223,19580218-0007,280.0,287.0
10549,I-4223,19790708-0041,120.0,134.0
10550,I-4224,19690513-0015,260.0,260.0
10551,I-4224,19761024-0034,100.0,93.0
10552,I-4224,19900801-0130,140.0,125.0
10553,I-4225,19620424-0026,280.0,292.0
10554,I-4225,19750331-0036,120.0,121.0
10555,I-4226,19640220-0029,280.0,266.0
10556,I-4226,19760524-0046,140.0,148.0
10557,I-4226,19900201-0074,120.0,136.0
10558,I-4227,19560812-0016,240.0,227.0
10559,I-4227,19790426-0049,120.0,129.0
10560,I-4227,19901029-0071,140.0,145.0
10561,I-4228,19610620-0006,240.0,240.0
10562,I-4228,19761009-0055,140.0,131.0
10563,I-4229,19580515-0017,280.0,288.0
10564,I-4229,19781125-0031,140.0,127.0
10565,I-4229,19901029-0071,100.0,84.0
10566,I-4230,19690513-0015,280.0,277.0
10567,I-4230,19780815-0047,120.0,111.0
10568,I-4231,19590129-0004,240.0,253.0
10569,I-4231,19780815-0047,120.0,114.0
10570,I-4231,19931226-0118,120.0,109.0
10571,I-4232,19601021-0018,280.0,295.0
10572,I-4232,19761024-0034,120.0,135.0
10573,I-4233,19611219-0014,280.0,279.0
10574,I-4233,19760524-0046,100.0,90.0
10575,I-4233,19900124-0064,140.0,130.0
10576,I-4234,19600905-0003,280.0,270.0
10577,I-4234,19780815-0047,140.0,150.0
10578,I-4235,19570826-0012,260.0,268.0
10579,I-4235,19750512-0043,140.0,156.0
10580,I-4235,19900701-0138,100.0,106.0
10581,I-4236,19570828-0008,260.0,260.0
10582,I-4236,19790717-0045,120.0,129.0
10583,I-4237,19570828-0008,260.0,250.0
10584,I-4237,19790618-0048,120.0,101.0
10585,I-4237,19930616-0127,120.0,125.0
10586,I-4238,19561222-0030,280.0,271.0
10587,I-4238,19780602-0035,100.0,83.0
10588,I-4239,19570828-0008,260.0,264.0
10589,I-4239,19761009-0055,120.0,133.0
10590,I-4240,19600905-0003,240.0,257.0
10591,I-4240,19750705-0033,120.0,100.0
10592,I-4241,19570826-0012,240.0,250.0
10593,I-4241,19790702-0038,140.0,128.0
10594,I-4241,19930709-0100,100.0,84.0
10595,I-4242,19611219-0014,280.0,294.0
10596,I-4242,19750417-0051,120.0,106.0
10597,I-4243,19660630-0020,240.0,226.0
10598,I-4243,19750417-0051,120.0,128.0
10599,I-4244,19570826-0012,240.0,251.0
10600,I-4244,19750722-0060,100.0,96.0
10601,I-4245,19590129-0004,280.0,262.0
10602,I-4245,19780602-0035,100.0,95.0
10603,I-4245,19910206-0081,120.0,125.0
10604,I-4246,19690513-0015,240.0,220.0
10605,I-4246,19750705-0033,100.0,120.0
10606,I-4246,19901026-0111,140.0,126.0
10607,I-4247,19620831-0024,240.0,243.0
10608,I-4247,19750220-0037,100.0,95.0
10609,I-4247,19910403-0131,140.0,146.0
10610,I-4248,19580218-0007,240.0,234.0
10611,I-4248,19780602-0035,120.0,129.0
10612,I-4248,19901108-0087,140.0,120.0
10613,I-4249,19570828-0008,280.0,295.0
10614,I-4249,19780317-0052,120.0,124.0
10615,I-4250,19590129-0004,260.0,266.0
10616,I-4250,19761020-0044,120.0,134.0
10617,I-4250,19911116-0069,100.0,90.0
10618,I-4251,19640220-0029,260.0,280.0
10619,I-4251,19761020-0044,120.0,135.0
10620,I-4251,19930221-0139,140.0,129.0
10621,I-4252,19601021-0018,280.0,260.0
10622,I-4252,19750705-0033,140.0,139.0
10623,I-4253,19690917-0022,240.0,244.0
10624,I-4253,19790708-0041,100.0,119.0
10625,I-4253,19910921-0136,140.0,157.0
10626,I-4254,19610623-0005,260.0,251.0
10627,I-4254,19790717-0045,140.0,149.0
10628,I-4254,19920122-0065,100.0,99.0
10629,I-4255,19580515-0017,260.0,241.0
10630,I-4255,19760524-0046,120.0,128.0
10631,I-4255,19910514-0068,120.0,116.0
10632,I-4256,19620522-0023,280.0,267.0
10633,I-4256,19750906-0032,120.0,111.0
10634,I-4257,19680712-0028,260.0,274.0
10635,I-4257,19750417-0051,140.0,135.0
10636,I-4258,19610623-0005,260.0,273.0
10637,I-4258,19790702-0038,100.0,87.0
10638,I-4258,19920320-0121,100.0,80.0
10639,I-4259,19600905-0003,280.0,266.0
10640,I-4259,19750722-0060,120.0,105.0
10641,I-4260,19690408-0009,260.0,280.0
10642,I-4260,19780815-0047,120.0,140.0
10643,I-4260,19931226-0118,100.0,88.0
10644,I-4261,19600814-0002,280.0,296.0
10645,I-4261,19771013-0040,120.0,122.0
10646,I-4261,19900801-0130,140.0,123.0
10647,I-4262,19630126-0001,240.0,248.0
10648,I-4262,19780815-0047,140.0,137.0
10649,I-4262,19900902-0090,140.0,121.0
10650,I-4263,19590129-0004,280.0,275.0
10651,I-4263,19750722-0060,100.0,117.0
10652,I-4264,19580218-0007,260.0,241.0
10653,I-4264,19780317-0052,140.0,123.0
10654,I-4265,19660630-0020,280.0,281.0
10655,I-4265,19750906-0032,140.0,149.0
10656,I-4266,19660630-0020,260.0,250.0
10657,I-4266,19771013-0040,140.0,142.0
10658,I-4267,19600814-0002,260.0,243.0
10659,I-4267,19750220-0037,140.0,148.0
10660,I-4268,19600814-0002,240.0,234.0
10661,I-4268,19781125-0031,120.0,135.0
10662,I-4269,19650303-0019,260.0,257.0
10663,I-4269,19750102-0059,140.0,158.0
10664,I-4270,19640414-0013,260.0,261.0
10665,I-4270,19760524-0046,140.0,146.0
10666,I-4270,19930326-0132,140.0,126.0
10667,I-4271,19610918-0027,280.0,290.0
10668,I-4271,19750220-0037,100.0,120.0
10669,I-4272,19600814-0002,260.0,244.0
10670,I-4272,19761020-0044,120.0,102.0
10671,I-4273,19620424-0026,280.0,278.0
10672,I-4273,19760524-0046,100.0,104.0
10673,I-4273,19900520-0063,100.0,86.0
10674,I-4274,19590129-0004,260.0,279.0
10675,I-4274,19780424-0057,120.0,129.0
10676,I-4274,19930616-0127,140.0,160.0
10677,I-4275,19590129-0004,260.0,247.0
10678,I-4275,19750331-0036,100.0,117.0
10679,I-4275,19921127-0120,100.0,102.0
10680,I-4276,19561222-0030,280.0,281.0
10681,I-4276,19761024-0034,140.0,133.0
10682,I-4276,19931212-0079,100.0,103.0
10683,I-4277,19560705-0025,280.0,299.0
10684,I-4277,19761024-0034,120.0,131.0
10685,I-4278,19561222-0030,260.0,264.0
10686,I-4278,19750220-0037,100.0,86.0
10687,I-4279,19580515-0017,260.0,280.0
10688,I-4279,19750331-0036,100.0,115.0
10689,I-4279,19920602-0073,120.0,127.0
10690,I-4280,19580515-0017,240.0,233.0
10691,I-4280,19751018-0039,120.0,129.0
10692,I-4280,19900211-0140,100.0,97.0
10693,I-4281,19570828-0008,260.0,276.0
10694,I-4281,19770713-0042,120.0,108.0
10695,I-4281,19910206-0081,100.0,80.0
10696,I-4282,19620831-0024,240.0,235.0
10697,I-4282,19750722-0060,140.0,146.0
10698,I-4282,19931118-0062,100.0,109.0
10699,I-4283,19610623-0005,280.0,272.0
10700,I-4283,19770224-0058,140.0,160.0
10701,I-4284,19560812-0016,240.0,258.0
10702,I-4284,19750122-0056,140.0,140.0
10703,I-4284,19931203-0066,140.0,126.0
10704,I-4285,19560705-0025,260.0,262.0
10705,I-4285,19780602-0035,100.0,92.0
10706,I-4285,19930414-0106,140.0,137.0
10707,I-4286,19570615-0011,260.0,270.0
10708,I-4286,19750705-0033,140.0,160.0
10709,I-4286,19900426-0089,100.0,113.0
10710,I-4287,19601021-0018,240.0,226.0
10711,I-4287,19780815-0047,120.0,117.0
10712,I-4288,19610620-0006,280.0,272.0
10713,I-4288,19771013-0040,100.0,110.0
10714,I-4288,19921002-0129,100.0,80.0
10715,I-4289,19650303-0019,280.0,299.0
10716,I-4289,19760524-0046,120.0,106.0
10717,I-4290,19620831-0024,240.0,260.0
10718,I-4290,19761020-0044,120.0,109.0
10719,I-4291,19560705-0025,280.0,263.0
10720,I-4291,19781130-0054,100.0,95.0
10721,I-4291,19901011-0119,100.0,114.0
10722,I-4292,19590129-0004,280.0,272.0
10723,I-4292,19750122-0056,100.0,118.0
10724,I-4292,19910822-0122,100.0,87.0
10725,I-4293,19590129-0004,280.0,294.0
10726,I-4293,19780815-0047,140.0,135.0
10727,I-4293,19910927-0128,100.0,116.0
10728,I-4294,19570826-0012,240.0,257.0
10729,I-4294,19770224-0058,100.0,106.0
10730,I-4295,19601021-0018,260.0,271.0
10731,I-4295,19780602-0035,140.0,143.0
10732,I-4296,19620522-0023,260.0,251.0
10733,I-4296,19781125-0031,120.0,106.0
10734,I-4296,19901219-0125,140.0,151.0
10735,I-4297,19600905-0003,280.0,276.0
10736,I-4297,19750906-0032,100.0,108.0
10737,I-4298,19600814-0002,280.0,289.0
10738,I-4298,19781217-0053,140.0,121.0
10739,I-4299,19601021-0018,240.0,222.0
10740,I-4299,19750906-0032,100.0,87.0
10741,I-4299,19920226-0075,120.0,101.0
10742,I-4300,19690408-0009,240.0,251.0
10743,I-4300,19761009-0055,140.0,146.0
10744,I-4301,19561222-0030,260.0,242.0
10745,I-4301,19770713-0042,120.0,114.0
10746,I-4302,19620831-0024,280.0,293.0
10747,I-4302,19760524-0046,140.0,149.0
10748,I-4303,19640414-0013,260.0,243.0
10749,I-4303,19771013-0040,120.0,128.0
10750,I-4304,19630126-0001,280.0,288.0
10751,I-4304,19790426-0049,140.0,138.0
10752,I-4304,19930221-0139,140.0,134.0
10753,I-4305,19580515-0017,240.0,229.0
10754,I-4305,19781125-0031,100.0,104.0
10755,I-4305,19910122-0077,140.0,141.0
10756,I-4306,19580515-0017,240.0,244.0
10757,I-4306,19761009-0055,120.0,130.0
10758,I-4306,19920917-0109,140.0,138.0
10759,I-4307,19650303-0019,260.0,273.0
10760,I-4307,19790717-0045,100.0,99.0
10761,I-4307,19921123-0108,120.0,131.0
10762,I-4308,19570828-0008,280.0,287.0
10763,I-4308,19770713-0042,120.0,115.0
10764,I-4309,19580218-0007,260.0,251.0
10765,I-4309,19751018-0039,140.0,132.0
10766,I-4309,19900701-0138,100.0,81.0
10767,I-4310,19561222-0030,260.0,256.0
10768,I-4310,19781125-0031,140.0,120.0
10769,I-4310,19900317-0083,120.0,106.0
10770,I-4311,19600814-0002,240.0,256.0
10771,I-4311,19790708-0041,120.0,139.0
10772,I-4311,19900430-0112,120.0,123.0
10773,I-4312,19610623-0005,280.0,295.0
10774,I-4312,19750122-0056,100.0,113.0
10775,I-4312,19930326-0132,100.0,115.0
10776,I-4313,19560705-0025,280.0,277.0
10777,I-4313,19760524-0046,140.0,129.0
10778,I-4314,19690408-0009,260.0,248.0
10779,I-4314,19750220-0037,120.0,110.0
10780,I-4315,19570826-0012,280.0,278.0
10781,I-4315,19760524-0046,120.0,103.0
10782,I-4316,19650303-0019,240.0,237.0
10783,I-4316,19790426-0049,100.0,83.0
10784,I-4316,19900317-0083,140.0,146.0
10785,I-4317,19560705-0025,280.0,264.0
10786,I-4317,19790702-0038,120.0,114.0
10787,I-4317,19920826-0088,140.0,121.0
10788,I-4318,19580515-0017,260.0,259.0
10789,I-4318,19750331-0036,100.0,110.0
10790,I-4319,19690408-0009,280.0,298.0
10791,I-4319,19790702-0038,140.0,120.0
10792,I-4319,19921208-0097,100.0,117.0
10793,I-4320,19640414-0013,260.0,251.0
10794,I-4320,19780317-0052,120.0,120.0
10795,I-4320,19900701-0113,140.0,128.0
10796,I-4321,19560812-0016,280.0,293.0
10797,I-4321,19780602-0035,100.0,110.0
10798,I-4322,19620522-0023,280.0,267.0
10799,I-4322,19781130-0054,140.0,135.0
10800,I-4322,19921218-0101,100.0,112.0
10801,I-4323,19690513-0015,280.0,265.0
10802,I-4323,19770713-0042,140.0,133.0
10803,I-4324,19610620-0006,240.0,256.0
10804,I-4324,19761020-0044,140.0,142.0
10805,I-4324,19921002-0129,100.0,95.0
10806,I-4325,19560612-0010,240.0,226.0
10807,I-4325,19770713-0042,140.0,137.0
10808,I-4326,19690408-0009,280.0,271.0
10809,I-4326,19780815-0047,120.0,105.0
10810,I-4326,19921002-0129,140.0,125.0
10811,I-4327,19660630-0020,280.0,288.0
10812,I-4327,19750102-0059,120.0,139.0
10813,I-4328,19590129-0004,280.0,262.0
10814,I-4328,19781217-0053,140.0,149.0
10815,I-4328,19900701-0113,100.0,89.0
10816,I-4329,19570826-0012,240.0,245.0
10817,I-4329,19750705-0033,140.0,132.0
10818,I-4330,19590129-0004,240.0,254.0
10819,I-4330,19750220-0037,140.0,123.0
10820,I-4331,19560612-0010,240.0,224.0
10821,I-4331,19770713-0042,140.0,143.0
10822,I-4331,19901108-0087,100.0,99.0
10823,I-4332,19660630-0020,260.0,279.0
10824,I-4332,19750705-0033,140.0,125.0
10825,I-4333,19611219-0014,280.0,268.0
10826,I-4333,19790717-0045,120.0,122.0
10827,I-4333,19920602-0073,100.0,82.0
10828,I-4334,19680712-0028,260.0,270.0
10829,I-4334,19750512-0043,120.0,109.0
10830,I-4335,19560705-0025,280.0,266.0
10831,I-4335,19781217-0053,100.0,86.0
10832,I-4336,19570828-0008,240.0,251.0
10833,I-4336,19790618-0048,120.0,101.0
10834,I-4337,19690408-0009,260.0,242.0
10835,I-4337,19780602-0035,140.0,127.0
10836,I-4337,19921218-0101,140.0,146.0
10837,I-4338,19640414-0013,260.0,265.0
10838,I-4338,19780317-0052,140.0,137.0
10839,I-4338,19900619-0076,140.0,123.0
10840,I-4339,19570615-0011,240.0,228.0
10841,I-4339,19770713-0042,100.0,102.0
10842,I-4340,19620831-0024,260.0,254.0
10843,I-4340,19790618-0048,120.0,114.0
10844,I-4340,19931212-0079,140.0,126.0
10845,I-4341,19570615-0011,280.0,264.0
10846,I-4341,19760524-0046,100.0,91.0
10847,I-4341,19920226-0075,120.0,120.0
10848,I-4342,19680712-0028,280.0,266.0
10849,I-4342,19750331-0036,140.0,125.0
10850,I-4343,19630126-0001,280.0,286.0
10851,I-4343,19751018-0039,140.0,128.0
10852,I-4343,19910404-0102,140.0,135.0
10853,I-4344,19560812-0016,280.0,297.0
10854,I-4344,19790426-0049,100.0,97.0
10855,I-4344,19920316-0107,100.0,114.0
10856,I-4345,19640414-0013,240.0,220.0
10857,I-4345,19750512-0043,140.0,152.0
10858,I-4346,19590129-0004,240.0,254.0
10859,I-4346,19760524-0046,140.0,138.0
10860,I-4347,19620831-0024,240.0,260.0
10861,I-4347,19760524-0046,100.0,88.0
10862,I-4348,19630126-0001,260.0,273.0
10863,I-4348,19750417-0051,100.0,81.0
10864,I-4348,19900128-0095,100.0,82.0
10865,I-4349,19590129-0004,260.0,271.0
10866,I-4349,19750331-0036,140.0,131.0
10867,I-4350,19610623-0005,280.0,300.0
10868,I-4350,19750220-0037,140.0,146.0
10869,I-4351,19570826-0012,280.0,266.0
10870,I-4351,19760108-0050,100.0,89.0
10871,I-4351,19900430-0112,120.0,104.0
10872,I-4352,19680712-0028,240.0,258.0
10873,I-4352,19750722-0060,140.0,124.0
10874,I-4353,19600814-0002,280.0,278.0
10875,I-4353,19781130-0054,140.0,125.0
10876,I-4353,19930414-0106,100.0,89.0
10877,I-4354,19600814-0002,280.0,263.0
10878,I-4354,19750906-0032,120.0,128.0
10879,I-4354,19921218-0101,120.0,130.0
10880,I-4355,19600529-0021,260.0,264.0
10881,I-4355,19771013-0040,120.0,118.0
10882,I-4355,19901108-0087,100.0,114.0
10883,I-4356,19620831-0024,260.0,258.0
10884,I-4356,19750331-0036,140.0,132.0
10885,I-4356,19930326-0132,140.0,138.0
10886,I-4357,19600905-0003,280.0,270.0
10887,I-4357,19780815-0047,100.0,100.0
10888,I-4357,19900430-0112,100.0,84.0
10889,I-4358,19620522-0023,240.0,256.0
10890,I-4358,19770713-0042,100.0,115.0
10891,I-4358,19930829-0082,140.0,125.0
10892,I-4359,19630126-0001,260.0,270.0
10893,I-4359,19790618-0048,120.0,113.0
10894,I-4360,19620424-0026,240.0,253.0
10895,I-4360,19770713-0042,140.0,157.0
10896,I-4361,19580218-0007,280.0,266.0
10897,I-4361,19760524-0046,140.0,150.0
10898,I-4362,19610620-0006,240.0,239.0
10899,I-4362,19750220-0037,120.0,134.0
10900,I-4363,19580218-0007,280.0,271.0
10901,I-4363,19780317-0052,100.0,116.0
10902,I-4364,19640414-0013,240.0,252.0
10903,I-4364,19790717-0045,100.0,105.0
10904,I-4364,19911116-0069,120.0,128.0
10905,I-4365,19650303-0019,240.0,238.0
10906,I-4365,19761009-0055,100.0,98.0
10907,I-4366,19680712-0028,280.0,281.0
10908,I-4366,19771013-0040,140.0,160.0
10909,I-4367,19620424-0026,280.0,279.0
10910,I-4367,19750220-0037,100.0,87.0
10911,I-4367,19900619-0076,140.0,129.0
10912,I-4368,19660630-0020,240.0,230.0
10913,I-4368,19781217-0053,120.0,123.0
10914,I-4368,19911025-0091,140.0,141.0
10915,I-4369,19601021-0018,260.0,245.0
10916,I-4369,19780815-0047,120.0,136.0
10917,I-4370,19560705-0025,280.0,293.0
10918,I-4370,19750722-0060,140.0,134.0
10919,I-4371,19690408-0009,240.0,259.0
10920,I-4371,19750906-0032,100.0,120.0
10921,I-4372,19620831-0024,260.0,252.0
10922,I-4372,19781217-0053,120.0,106.0
10923,I-4373,19560812-0016,260.0,252.0
10924,I-4373,19781217-0053,140.0,128.0
10925,I-4373,19930326-0132,100.0,88.0
10926,I-4374,19640220-0029,260.0,244.0
10927,I-4374,19770713-0042,120.0,130.0
10928,I-4374,19901219-0125,140.0,129.0
10929,I-4375,19660630-0020,240.0,251.0
10930,I-4375,19761009-0055,100.0,87.0
10931,I-4376,19630126-0001,280.0,295.0
10932,I-4376,19790702-0038,100.0,119.0
10933,I-4376,19920828-0070,120.0,135.0
10934,I-4377,19600814-0002,240.0,232.0
10935,I-4377,19750220-0037,100.0,99.0
10936,I-4377,19931212-0079,140.0,151.0
10937,I-4378,19620424-0026,240.0,224.0
10938,I-4378,19761009-0055,100.0,94.0
10939,I-4378,19900801-0130,120.0,138.0
10940,I-4379,19580218-0007,280.0,298.0
10941,I-4379,19750122-0056,120.0,137.0
10942,I-4379,19900701-0138,100.0,107.0
10943,I-4380,19560612-0010,240.0,231.0
10944,I-4380,19781125-0031,100.0,103.0
10945,I-4380,19930616-0127,100.0,103.0
10946,I-4381,19620424-0026,240.0,232.0
10947,I-4381,19750512-0043,120.0,105.0
10948,I-4382,19601021-0018,240.0,239.0
10949,I-4382,19750705-0033,140.0,149.0
10950,I-4382,19910514-0068,100.0,92.0
10951,I-4383,19690513-0015,280.0,277.0
10952,I-4383,19770224-0058,120.0,108.0
10953,I-4383,19931203-0066,120.0,112.0
10954,I-4384,19560705-0025,280.0,263.0
10955,I-4384,19761020-0044,100.0,91.0
10956,I-4385,19610623-0005,260.0,257.0
10957,I-4385,19750705-0033,140.0,127.0
10958,I-4385,19930302-0135,140.0,134.0
10959,I-4386,19680712-0028,240.0,241.0
10960,I-4386,19790717-0045,100.0,85.0
10961,I-4387,19640414-0013,260.0,246.0
10962,I-4387,19761020-0044,120.0,109.0
10963,I-4388,19610918-0027,240.0,249.0
10964,I-4388,19790708-0041,140.0,153.0
10965,I-4389,19610918-0027,280.0,286.0
10966,I-4389,19790426-0049,100.0,105.0
10967,I-4390,19640220-0029,260.0,249.0
10968,I-4390,19780602-0035,120.0,129.0
10969,I-4390,19910206-0081,140.0,147.0
10970,I-4391,19590129-0004,260.0,266.0
10971,I-4391,19750906-0032,120.0,103.0
10972,I-4392,19570615-0011,260.0,254.0
10973,I-4392,19781217-0053,100.0,116.0
10974,I-4393,19690513-0015,280.0,293.0
10975,I-4393,19750102-0059,140.0,159.0
10976,I-4394,19590129-0004,280.0,286.0
10977,I-4394,19760524-0046,120.0,103.0
10978,I-4394,19910817-0092,100.0,86.0
10979,I-4395,19580218-0007,280.0,271.0
10980,I-4395,19750331-0036,100.0,94.0
10981,I-4396,19570615-0011,260.0,255.0
